user_id,company_name,company_size,plan_type,subscription_status,signup_date,churn_date,monthly_revenue,payment_method
2060,"Rodriguez, Carter and Hamilton",large,Basic,Churned,30-05-2007,07-06-2013,1397,Credit
3740,"Campos, Young and Stout",medium,Basic,Churned,29-03-2025,31-03-2025,296,Credit
6107,Smith and Sons,small,Pro,Active,22-10-2015,,1018,Credit
8730,Schneider Inc,medium,Enterprise,Churned,09-03-2015,25-03-2024,2950,Debit
1186,Harris-Francis,small,Pro,Active,25-11-2022,,425,Debit
5879,Merritt-French,large,Basic,Active,19-03-2018,,2957,Credit
9947,"Browning, Martinez and Soto",medium,Basic,Churned,27-07-2008,27-08-2012,1244,Paypal
9286,Andrews-Smith,small,Basic,Churned,15-12-2009,08-10-2013,4205,Paypal
8918,"Leonard, Snyder and Barnett",large,Enterprise,Churned,09-03-2018,13-11-2025,1115,Paypal
7428,Horton LLC,small,Pro,Churned,24-08-2020,09-05-2025,1376,Paypal
4171,"Lynch, Zuniga and Zuniga",medium,Basic,Churned,08-07-2008,24-10-2025,3640,Debit
8623,"Jackson, Brown and Daniels",large,Enterprise,Churned,07-10-2008,20-04-2025,447,Credit
8243,"Ali, Miller and Thompson",medium,Enterprise,Active,12-03-2022,,4466,Paypal
5265,Meadows Group,small,Enterprise,Active,12-08-2020,,4529,Credit
1821,"Thomas, Morgan and Matthews",large,Pro,Churned,28-07-2022,28-09-2025,150,Paypal
2538,"Hernandez, Garcia and Evans",large,Enterprise,Churned,01-11-2024,12-01-2025,3750,Credit
6464,Brown PLC,small,Enterprise,Churned,29-06-2014,21-04-2016,363,Paypal
2354,Murillo Inc,medium,Basic,Churned,30-05-2021,07-12-2025,3750,Debit
7982,Clark-Smith,medium,Pro,Churned,10-01-2018,18-01-2018,3680,Paypal
2087,Taylor-Cox,medium,Basic,Active,06-11-2014,,3390,Credit
4518,Jackson-Robinson,medium,Pro,Active,13-05-2006,,2835,Credit
6604,Brown Group,small,Basic,Active,26-05-2021,,359,Paypal
9123,Howell-Ruiz,small,Enterprise,Churned,12-07-2014,24-02-2019,1870,Paypal
420,Valdez PLC,small,Enterprise,Churned,12-06-2012,25-12-2012,1764,Paypal
6846,Robbins-Kelly,large,Pro,Active,10-08-2011,,163,Credit
4266,Kramer-Jackson,small,Enterprise,Active,07-08-2019,,3203,Debit
7806,"Yoder, Estrada and Cox",medium,Basic,Active,12-03-2025,,4140,Credit
7523,"Davenport, Romero and Turner",large,Basic,Churned,26-02-2011,09-08-2014,3914,Credit
9880,Stewart-Blackwell,small,Pro,Active,02-05-2007,,1605,Debit
1971,"James, Wagner and Spencer",medium,Pro,Active,03-08-2020,,35,Debit
2315,Ferguson-Williams,large,Enterprise,Churned,28-06-2022,12-06-2025,989,Debit
7846,Harris-Garcia,small,Pro,Active,06-09-2012,,4677,Debit
524,Hayes-Marsh,small,Enterprise,Churned,24-07-2019,23-09-2025,2002,Credit
4,"Miller, Rodgers and Silva",large,Pro,Churned,09-04-2007,13-12-2019,4058,Debit
1785,Bell-Brewer,large,Basic,Churned,23-06-2012,01-05-2024,1737,Credit
7508,Cooper-Benton,medium,Pro,Active,30-03-2013,,664,Paypal
2373,Stevenson-Johnson,small,Basic,Active,13-05-2021,,89,Credit
9978,Blackwell-Fletcher,small,Basic,Churned,30-04-2010,10-08-2014,594,Credit
2945,Alvarez Group,small,Enterprise,Churned,08-04-2022,30-09-2022,4193,Debit
895,Ritter Inc,large,Basic,Active,15-05-2014,,928,Paypal
5452,Foster-Ellison,small,Basic,Active,30-12-2023,,4481,Debit
7907,Obrien Inc,large,Enterprise,Churned,04-07-2015,22-12-2017,161,Debit
8256,Hernandez-Edwards,large,Pro,Churned,31-07-2024,16-02-2025,1544,Credit
7012,Romero LLC,large,Basic,Active,14-10-2021,,1529,Paypal
8350,Valentine-Hamilton,small,Basic,Churned,27-02-2012,20-04-2012,10,Debit
6633,Davis-Garcia,large,Pro,Active,08-07-2011,,292,Paypal
2654,"Thomas, Pierce and Durham",large,Pro,Active,28-10-2011,,4098,Credit
1767,Chandler-Allen,large,Basic,Active,23-04-2016,,4722,Debit
19,"Bush, Mcmahon and Sharp",medium,Basic,Churned,16-03-2021,27-08-2024,1071,Debit
3258,"Perez, Wallace and Burns",medium,Enterprise,Churned,03-01-2022,10-04-2024,3140,Credit
9074,Chase and Sons,large,Pro,Active,28-11-2017,,357,Paypal
4061,"Carr, Carr and King",large,Basic,Churned,30-06-2008,13-05-2021,3860,Debit
58,"Ortiz, French and Oconnor",large,Enterprise,Churned,31-07-2017,26-07-2022,1844,Credit
8030,Oliver-Wilson,medium,Basic,Churned,22-02-2022,19-08-2024,1015,Debit
2233,"Lopez, Wagner and Barber",medium,Basic,Active,02-10-2008,,1888,Debit
1415,"Vargas, Stein and Hicks",large,Enterprise,Active,07-09-2014,,881,Paypal
4796,Espinoza Inc,large,Basic,Churned,26-10-2020,05-09-2022,1357,Credit
1557,Adkins-Cameron,large,Enterprise,Churned,22-01-2013,05-11-2018,295,Debit
1675,Stout-Mosley,large,Enterprise,Churned,19-04-2018,15-03-2022,2297,Paypal
5487,Turner PLC,small,Basic,Churned,20-02-2019,11-04-2020,3129,Paypal
8682,Herman-Hernandez,small,Pro,Active,25-10-2009,,2026,Paypal
1523,Salinas PLC,medium,Pro,Churned,04-02-2020,07-06-2025,1109,Debit
6675,Yates-Johnson,medium,Enterprise,Active,11-07-2023,,479,Paypal
5593,Alvarez-Mata,medium,Pro,Churned,27-03-2015,12-01-2020,3135,Credit
7846,Garza Ltd,medium,Enterprise,Churned,01-06-2025,18-06-2025,3628,Paypal
9202,Petersen-Brady,medium,Enterprise,Churned,26-05-2013,18-01-2021,248,Paypal
7139,Stokes-Smith,small,Pro,Churned,03-12-2008,14-09-2024,4385,Credit
1435,Pittman-Murray,small,Enterprise,Churned,11-10-2020,02-01-2025,2911,Debit
8948,"Reynolds, Chen and Wilson",medium,Pro,Active,24-09-2009,,2692,Debit
922,Ramirez PLC,small,Pro,Active,30-05-2015,,309,Debit
5690,Rodriguez-Obrien,small,Enterprise,Active,11-01-2017,,24,Paypal
1979,Hamilton and Sons,large,Pro,Churned,28-05-2009,04-11-2019,301,Credit
9140,"Thompson, Lin and Orr",large,Pro,Churned,05-08-2018,16-11-2021,2059,Paypal
3747,Padilla Inc,small,Enterprise,Active,13-09-2024,,1226,Credit
1925,Martinez-Wilson,large,Basic,Churned,10-08-2025,11-08-2025,3247,Credit
9882,Cooper PLC,large,Enterprise,Active,08-11-2022,,2564,Credit
3209,"Pierce, Massey and Ray",medium,Basic,Active,18-06-2006,,678,Paypal
8953,Price-Cruz,large,Pro,Active,23-11-2022,,2910,Credit
3606,Matthews-Douglas,small,Enterprise,Churned,07-06-2008,21-02-2020,2454,Credit
6779,"Jones, Ramirez and Heath",medium,Enterprise,Active,13-03-2015,,3623,Paypal
4570,"Prince, Robinson and Payne",medium,Enterprise,Active,29-06-2022,,4376,Debit
8469,Roberts-Brady,large,Pro,Active,14-08-2018,,1712,Debit
6263,"Lane, Floyd and Harris",large,Pro,Churned,05-03-2020,26-11-2020,4854,Debit
3156,"Marquez, Robinson and Johnson",large,Basic,Churned,31-01-2017,19-12-2017,4313,Paypal
9070,"Allison, Vance and Evans",large,Pro,Churned,05-03-2022,06-03-2022,1097,Credit
8884,"Nelson, Mcpherson and Rowe",medium,Pro,Churned,19-05-2024,13-02-2025,4767,Credit
673,Edwards-King,small,Enterprise,Active,21-10-2015,,3147,Paypal
1543,"Martinez, Clark and Ortiz",large,Pro,Churned,01-04-2007,17-09-2007,2227,Debit
7312,Kim-Jackson,medium,Enterprise,Active,20-07-2008,,3180,Paypal
1496,Young-Peck,large,Pro,Active,04-04-2006,,1269,Credit
8460,"Wilson, White and Rodriguez",small,Basic,Active,16-02-2007,,2778,Credit
8479,"Vargas, Castro and Delacruz",medium,Enterprise,Active,06-12-2014,,497,Debit
3963,Phillips-Murphy,small,Enterprise,Active,08-02-2015,,1856,Paypal
4066,Nelson-Gregory,large,Enterprise,Churned,18-03-2016,28-01-2023,974,Credit
1690,Carpenter-Howard,small,Basic,Active,04-03-2014,,3325,Debit
630,Weaver and Sons,large,Enterprise,Active,11-05-2017,,1627,Paypal
2714,Campbell-Hoffman,medium,Basic,Churned,28-09-2025,03-11-2025,1007,Debit
4345,Martin-Morrison,medium,Enterprise,Active,14-06-2017,,925,Paypal
1685,Hubbard LLC,large,Basic,Active,19-10-2009,,4810,Paypal
633,"Robinson, Pierce and Bartlett",large,Pro,Active,15-05-2009,,2820,Paypal
6187,"Ray, Jones and Smith",medium,Pro,Churned,22-01-2011,11-10-2013,2705,Paypal
4989,Long PLC,small,Basic,Churned,17-09-2013,03-09-2025,264,Credit
1863,Le-Todd,large,Basic,Active,30-08-2022,,4907,Paypal
2433,Allen PLC,small,Pro,Churned,07-10-2013,06-05-2024,4370,Paypal
1780,Case PLC,large,Pro,Active,14-08-2013,,1208,Credit
1751,Porter-Thomas,small,Pro,Active,31-05-2019,,376,Credit
376,Johnson-Bell,small,Basic,Active,21-04-2022,,2638,Paypal
9515,"Brown, Kramer and Ewing",large,Basic,Active,24-05-2023,,2038,Debit
8317,Porter-Andersen,small,Pro,Active,19-05-2021,,46,Credit
104,Mathis PLC,large,Pro,Churned,14-04-2015,27-07-2022,908,Paypal
1991,Hall-Cunningham,medium,Enterprise,Active,21-07-2019,,2755,Credit
8958,"Pope, Marshall and Carter",small,Basic,Churned,13-02-2010,19-09-2011,1850,Paypal
8400,"Harris, Bruce and Harmon",large,Enterprise,Churned,18-10-2009,13-08-2017,1889,Credit
2085,Andrade-Baker,small,Basic,Active,11-10-2023,,4427,Paypal
11,"Chase, Sanford and Quinn",large,Enterprise,Active,04-12-2019,,1250,Debit
2703,Harvey-Stevenson,small,Basic,Churned,14-02-2015,25-01-2022,4748,Debit
7746,"Jennings, Jordan and Holmes",medium,Basic,Active,18-04-2012,,74,Debit
5347,Burke PLC,medium,Pro,Active,26-11-2016,,3067,Credit
979,Morrow-Vargas,large,Enterprise,Active,07-01-2015,,4047,Paypal
7147,Carter-Henderson,small,Enterprise,Churned,27-06-2012,04-04-2024,3414,Paypal
6485,Hebert Group,small,Basic,Active,09-07-2018,,3380,Credit
9967,Colon-Moore,large,Pro,Churned,07-11-2012,03-08-2025,1695,Credit
9136,"Orr, Greene and Hall",small,Basic,Active,17-10-2013,,4360,Debit
3815,"Ho, Cooper and Mcgee",medium,Pro,Active,30-11-2022,,1544,Debit
683,Collier-Navarro,medium,Basic,Churned,20-09-2023,17-10-2023,4220,Paypal
272,"Webb, Zimmerman and Miller",large,Pro,Churned,24-07-2022,03-10-2022,2238,Paypal
1284,Brown-Cisneros,small,Enterprise,Churned,24-01-2021,11-09-2024,2637,Debit
1828,"Watkins, Tate and Wilkerson",small,Basic,Churned,14-03-2021,02-11-2021,1902,Paypal
9376,Jackson-Dyer,small,Pro,Active,18-03-2021,,4963,Credit
322,"Jackson, Stevens and Long",medium,Pro,Churned,21-05-2023,01-02-2025,120,Credit
6209,Delgado and Sons,large,Basic,Churned,26-01-2016,07-10-2018,4236,Debit
1651,Parker-Smith,medium,Enterprise,Churned,10-03-2023,30-04-2023,3269,Debit
3730,"Powell, Wiggins and Thompson",small,Basic,Churned,16-09-2020,10-04-2025,2704,Debit
3357,"Fox, Ortega and Robertson",medium,Pro,Active,15-03-2012,,1693,Credit
5087,"Lynch, Cook and Vasquez",small,Basic,Active,09-01-2015,,3003,Credit
4453,Pearson-Jones,small,Basic,Churned,18-03-2018,14-08-2019,3555,Debit
934,Smith and Sons,medium,Enterprise,Active,05-10-2020,,1816,Paypal
7078,Miller Group,medium,Enterprise,Churned,16-01-2019,13-05-2020,4301,Debit
910,Cochran-Mccormick,small,Pro,Churned,26-06-2007,11-09-2016,3513,Credit
4717,Fields Ltd,small,Basic,Active,13-11-2021,,1320,Paypal
9532,"Kline, Martin and Nunez",small,Basic,Churned,22-04-2010,03-09-2011,2424,Debit
4197,Mcbride-Lynn,medium,Basic,Churned,12-05-2015,24-05-2025,2952,Debit
4506,Morgan Group,medium,Basic,Churned,11-02-2025,25-03-2025,4663,Paypal
3339,"Estes, Monroe and Mullen",small,Pro,Churned,07-01-2015,21-03-2022,1040,Debit
7241,Turner-Miranda,small,Pro,Churned,21-09-2013,17-06-2018,2026,Debit
9384,David-Hart,medium,Pro,Active,14-06-2016,,3892,Debit
4288,Bradley Ltd,medium,Pro,Active,14-07-2007,,1128,Debit
1354,Mercer-Todd,medium,Pro,Active,26-05-2016,,684,Paypal
4561,Bishop-Neal,large,Pro,Active,24-11-2013,,72,Paypal
1292,Miller-Delacruz,medium,Basic,Churned,24-09-2021,04-12-2023,901,Credit
8035,"Bishop, Flowers and Flores",small,Enterprise,Active,24-06-2007,,4367,Credit
2383,"Kelly, Smith and Torres",large,Basic,Active,06-04-2025,,2799,Debit
990,Wood-Hall,large,Pro,Active,25-09-2013,,3876,Credit
8860,"Thomas, Roberts and King",medium,Basic,Active,24-10-2010,,3770,Credit
1920,"Gonzalez, Smith and Allison",small,Pro,Churned,03-12-2018,20-12-2018,4982,Paypal
7909,Jones-Daugherty,small,Pro,Active,25-12-2008,,1656,Debit
5004,"Harris, Frazier and Miller",medium,Pro,Active,15-09-2017,,1955,Credit
9887,Navarro Inc,small,Pro,Active,03-08-2025,,4850,Paypal
476,Jones Group,medium,Basic,Active,23-10-2024,,647,Paypal
3362,Mendoza Group,medium,Enterprise,Active,28-10-2023,,615,Paypal
6486,"Lewis, Oconnor and Williams",medium,Basic,Churned,28-01-2016,27-03-2024,1908,Credit
8809,Ruiz-Allen,medium,Pro,Churned,25-09-2020,21-07-2025,661,Paypal
7786,"Harper, Lee and Woodard",large,Basic,Churned,29-08-2007,22-03-2023,458,Debit
6800,Jackson Inc,large,Enterprise,Active,11-03-2024,,1320,Credit
7258,"Moore, Petty and Jones",large,Pro,Churned,29-07-2008,01-07-2019,4922,Credit
2428,Leonard LLC,large,Basic,Churned,17-02-2011,19-12-2023,1401,Credit
854,Salazar-Gardner,large,Basic,Active,20-01-2022,,2391,Credit
773,"Wilson, Hampton and Davis",large,Pro,Active,22-06-2018,,2337,Paypal
7988,Zavala-Riddle,large,Basic,Churned,05-03-2007,17-05-2023,989,Paypal
7318,Graham Group,small,Pro,Churned,24-03-2020,18-09-2025,1625,Debit
8171,Riley and Sons,medium,Pro,Active,03-03-2018,,726,Debit
6921,Larson Inc,medium,Pro,Active,28-12-2014,,519,Debit
6612,"Sutton, Wheeler and Burton",small,Enterprise,Churned,31-05-2007,19-03-2008,2541,Debit
2715,"Nichols, Hughes and Fitzpatrick",large,Enterprise,Active,09-01-2026,,1072,Paypal
132,Duncan-Crawford,small,Enterprise,Active,13-09-2014,,4472,Credit
8424,Graham PLC,small,Pro,Active,04-01-2013,,3532,Credit
4187,Jackson Group,small,Pro,Active,26-07-2017,,4339,Credit
9050,"Maxwell, Smith and Humphrey",small,Enterprise,Active,02-05-2011,,1635,Paypal
6643,Smith-Marsh,medium,Pro,Churned,23-04-2010,12-05-2011,2993,Credit
5095,Flynn-Nunez,large,Enterprise,Churned,06-03-2015,12-01-2020,770,Debit
6466,"Hendricks, Livingston and Cardenas",large,Basic,Churned,28-12-2024,15-08-2025,872,Paypal
1555,Aguirre-Barker,medium,Pro,Active,16-02-2017,,3077,Credit
4204,Andrews Inc,medium,Enterprise,Active,19-02-2006,,2442,Debit
2728,Flores Ltd,large,Pro,Active,19-03-2011,,732,Paypal
643,Brooks-Ramirez,medium,Enterprise,Active,03-11-2022,,610,Debit
1396,Griffith-Vasquez,medium,Pro,Churned,14-11-2011,31-05-2014,4692,Credit
5007,"Aguilar, Powers and Dougherty",large,Pro,Churned,08-02-2026,08-02-2026,4097,Debit
225,Palmer-Duran,medium,Basic,Active,17-03-2022,,3794,Credit
4985,Parker-Nguyen,large,Basic,Churned,10-07-2016,08-10-2023,913,Paypal
5032,Young-Jones,large,Enterprise,Churned,21-11-2022,22-10-2025,4191,Paypal
6218,Barber-Kelly,medium,Basic,Active,21-12-2013,,3220,Paypal
3408,Taylor PLC,small,Pro,Churned,21-09-2016,02-03-2020,4811,Paypal
3927,Davis-Bishop,medium,Pro,Active,22-01-2011,,2177,Debit
3349,"Humphrey, Blankenship and Foster",small,Basic,Active,13-07-2010,,402,Paypal
5173,"Cooper, Thomas and Walls",medium,Basic,Churned,20-05-2010,12-12-2018,155,Paypal
1239,Kidd-Coleman,small,Enterprise,Churned,24-02-2007,28-08-2018,3407,Debit
7865,"Craig, Good and Andrade",medium,Basic,Churned,30-12-2025,30-01-2026,20,Credit
9814,"Martin, Campbell and Riley",medium,Basic,Churned,06-07-2011,22-12-2019,4897,Paypal
4847,"Nguyen, Hahn and Osborn",medium,Basic,Churned,01-01-2021,25-04-2021,3022,Paypal
1749,"Evans, Richardson and Curtis",small,Pro,Active,30-05-2018,,1054,Debit
3370,Church-Brock,medium,Basic,Churned,20-07-2006,20-05-2014,785,Debit
4356,Boyd-Allen,medium,Enterprise,Active,26-03-2010,,1690,Debit
3454,"Fuller, Wood and Smith",medium,Basic,Churned,12-09-2024,01-12-2025,3997,Credit
2289,"Bradley, Watts and Burnett",small,Enterprise,Churned,28-10-2022,17-02-2025,3130,Credit
2959,Powers Ltd,medium,Enterprise,Churned,17-05-2018,15-03-2020,4553,Paypal
6359,Miller-Andrews,medium,Basic,Active,09-02-2014,,1499,Paypal
9635,Miller-Porter,medium,Basic,Active,10-04-2016,,1174,Debit
5909,Sheppard-Deleon,large,Pro,Active,21-05-2022,,430,Debit
6719,Jarvis Ltd,small,Pro,Churned,08-06-2023,26-07-2024,154,Paypal
5942,Meyers-Franklin,large,Pro,Churned,27-05-2017,30-11-2022,2431,Credit
4244,Hart Ltd,large,Enterprise,Active,29-01-2023,,4246,Paypal
4634,"Brady, Ward and Wells",small,Enterprise,Active,26-11-2007,,721,Debit
3831,Reynolds-Long,small,Enterprise,Active,12-04-2018,,2214,Debit
6334,Salazar Ltd,medium,Basic,Churned,26-09-2012,02-02-2013,2298,Debit
5754,Brown-Christensen,medium,Enterprise,Active,15-10-2016,,937,Debit
913,"Mcbride, White and Brown",medium,Basic,Active,22-11-2024,,4333,Paypal
5372,"Parsons, Smith and Nunez",large,Enterprise,Active,21-03-2020,,1855,Paypal
8996,"Yoder, Romero and Huang",small,Basic,Churned,28-12-2010,25-08-2016,2050,Debit
6210,Wagner-Lang,medium,Enterprise,Active,16-03-2019,,3195,Debit
5111,Patton-Schneider,small,Basic,Churned,03-12-2015,29-01-2018,1407,Paypal
5710,"Wallace, Rodriguez and Baker",small,Basic,Churned,24-09-2022,19-09-2023,384,Paypal
4612,"Diaz, Villegas and Mcguire",large,Basic,Churned,14-05-2008,12-03-2010,1932,Credit
8491,"Keller, Horton and Scott",large,Enterprise,Churned,15-01-2026,11-02-2026,334,Credit
454,"Wu, Perkins and Hoffman",small,Pro,Active,07-01-2019,,4261,Debit
7538,Wang PLC,small,Basic,Churned,04-10-2015,08-09-2017,4728,Paypal
2129,Hudson-Hodges,large,Basic,Churned,18-10-2024,02-05-2025,3117,Credit
4371,Crawford PLC,small,Basic,Active,29-07-2012,,753,Paypal
4045,Erickson LLC,medium,Basic,Active,14-01-2020,,2013,Paypal
4125,"Cook, Wyatt and Herman",small,Basic,Active,25-01-2022,,4046,Credit
3129,Neal-Vazquez,large,Pro,Churned,17-05-2018,19-05-2023,1877,Paypal
9042,"Green, Sanchez and Payne",large,Enterprise,Churned,20-04-2015,13-06-2021,4343,Debit
9416,"Haynes, Thompson and West",medium,Enterprise,Active,15-07-2008,,3136,Credit
8731,Pham LLC,medium,Enterprise,Active,11-02-2012,,1561,Paypal
6141,Campos Group,large,Pro,Churned,19-02-2013,19-02-2022,4724,Paypal
7478,Larsen Inc,small,Basic,Active,13-02-2013,,199,Paypal
3866,"Medina, Stone and Morris",medium,Basic,Churned,30-08-2013,17-12-2017,200,Debit
9793,"Porter, Reed and Li",medium,Basic,Active,17-08-2016,,3560,Paypal
9812,"Eaton, Davis and Mcintyre",small,Basic,Active,11-05-2014,,4324,Credit
9675,"Snyder, Kent and Rowe",medium,Pro,Active,12-05-2008,,380,Paypal
8937,Merritt-Matthews,medium,Pro,Churned,31-08-2009,15-03-2014,3930,Paypal
3709,Hood-Jones,small,Enterprise,Churned,01-09-2006,28-05-2025,691,Debit
7618,Taylor and Sons,small,Pro,Active,04-08-2014,,3037,Debit
4045,Prince-Brown,small,Basic,Active,15-12-2012,,2260,Credit
6816,Gonzalez-Love,large,Enterprise,Churned,21-06-2014,26-08-2015,4378,Credit
5212,Hernandez-Freeman,small,Basic,Active,04-09-2024,,1024,Debit
9632,"Gray, Burgess and Jenkins",medium,Basic,Churned,30-04-2013,08-02-2024,4340,Debit
6485,Smith-Taylor,large,Basic,Churned,21-03-2016,04-03-2023,2078,Debit
7877,"Schmidt, Taylor and Caldwell",small,Enterprise,Churned,12-03-2019,04-10-2023,4463,Paypal
8839,Williams-Wright,small,Basic,Active,05-07-2016,,1106,Credit
9250,"Scott, Baker and Roth",medium,Basic,Churned,22-05-2007,27-04-2010,2102,Debit
8069,Hoover PLC,small,Enterprise,Churned,27-01-2009,11-05-2024,4064,Debit
8935,Montes-Roberts,small,Pro,Churned,20-10-2007,09-05-2019,2393,Paypal
52,Warren and Sons,small,Enterprise,Active,19-05-2010,,4097,Paypal
2482,"Wallace, Keith and Torres",small,Basic,Active,11-03-2025,,2209,Paypal
8000,Winters-Jenkins,large,Basic,Churned,26-11-2019,28-12-2025,1906,Debit
4898,"Griffith, Rivera and Mejia",large,Pro,Churned,19-09-2011,06-08-2021,1782,Credit
1282,Thomas-Cochran,medium,Enterprise,Churned,15-03-2009,16-03-2023,554,Debit
4105,Torres-Miller,medium,Basic,Active,23-04-2017,,1450,Paypal
9568,Hall-Thompson,medium,Basic,Churned,04-02-2012,11-11-2020,3230,Credit
5224,Meyer-Vaughan,small,Enterprise,Active,05-04-2016,,2317,Paypal
6198,Tran Inc,large,Enterprise,Churned,16-11-2023,29-10-2024,1072,Paypal
9109,Rodriguez Group,large,Enterprise,Churned,21-05-2025,28-12-2025,2950,Credit
5080,Howard LLC,small,Basic,Churned,15-07-2024,25-09-2025,388,Paypal
269,Klein-Singh,large,Enterprise,Active,28-06-2012,,4758,Debit
9655,Ford-Velasquez,large,Pro,Churned,05-05-2006,21-01-2022,2761,Debit
71,Lopez-Jimenez,medium,Basic,Active,06-12-2011,,3062,Debit
2106,"Parrish, Reid and Mason",large,Basic,Active,15-01-2015,,2011,Paypal
5187,"Nunez, Smith and Morris",large,Basic,Active,18-09-2024,,809,Credit
3369,Mendoza-Ross,large,Enterprise,Active,13-04-2025,,794,Debit
3958,"Walker, Rodriguez and Gutierrez",large,Enterprise,Active,15-04-2019,,266,Debit
7928,"Hunter, Scott and Watts",small,Pro,Churned,26-07-2011,09-05-2014,405,Paypal
4657,"Palmer, Walker and Reyes",large,Enterprise,Active,31-05-2006,,3307,Credit
21,Manning and Sons,medium,Enterprise,Active,17-09-2008,,1576,Paypal
4840,Norris-Rodriguez,small,Basic,Active,04-10-2015,,4136,Debit
3482,"George, Romero and Moore",medium,Enterprise,Churned,13-02-2025,07-08-2025,3178,Paypal
7034,Guerra-Wells,medium,Pro,Churned,26-09-2019,21-03-2022,750,Paypal
9850,"Murphy, Rasmussen and Yang",small,Basic,Active,22-09-2009,,4107,Credit
9839,Allen Ltd,large,Pro,Active,04-11-2012,,691,Credit
9753,May and Sons,large,Pro,Churned,20-12-2016,10-11-2025,2272,Paypal
8601,"Baker, Hart and Dougherty",large,Pro,Churned,12-10-2011,14-06-2023,4823,Credit
4566,"Cooke, Johns and Williams",large,Enterprise,Churned,17-10-2009,11-04-2021,3890,Debit
9260,Barton Group,small,Pro,Active,16-02-2010,,228,Debit
1413,Williams-Reese,medium,Basic,Active,12-08-2014,,1784,Debit
