ticket_id,user_id,created_date,resolved_date,priority,category,status,resolution_time_hours
7630,9620,08-05-2022,,Medium,Question,In Progress,
9160,6106,17-11-2020,,High,Feature Request,In Progress,
5976,743,10-03-2008,29-08-2010,Medium,Account Issue,Resolved,21648
7946,567,25-01-2007,,Critical,Bug,In Progress,
9457,6093,21-07-2013,,High,Account Issue,In Progress,
7761,6495,02-09-2024,06-04-2025,High,Account Issue,Resolved,5184
1953,1592,09-06-2016,05-10-2022,Critical,Bug,Resolved,55416
8014,8467,16-07-2017,,Medium,Bug,In Progress,
8799,2651,06-05-2015,30-09-2016,Low,Feature Request,Closed,12312
1564,3767,31-12-2021,,Critical,Question,Open,
7121,9030,18-03-2018,08-10-2024,Critical,Feature Request,Resolved,57504
8618,8857,10-03-2010,28-03-2010,Low,Feature Request,Closed,432
9981,159,19-04-2012,16-10-2021,Medium,Account Issue,Resolved,83208
8114,7407,31-12-2020,,Medium,Account Issue,In Progress,
8218,7593,28-09-2011,26-02-2025,High,Bug,Resolved,117600
1511,8850,23-05-2020,05-10-2024,Critical,Account Issue,Resolved,38304
4209,5334,12-11-2019,,Critical,Feature Request,In Progress,
9104,5215,28-06-2006,17-03-2019,Medium,Bug,Closed,111480
3319,6072,02-12-2020,04-07-2022,Low,Question,Resolved,13896
2655,2514,23-06-2025,21-07-2025,Critical,Bug,Closed,672
2290,4418,02-08-2008,,High,Question,Open,
7733,7457,07-09-2013,,Critical,Bug,Open,
4766,1650,01-02-2021,,Critical,Question,Open,
318,3301,12-11-2018,28-12-2024,Critical,Account Issue,Closed,53712
1106,4808,04-12-2019,,High,Bug,Open,
373,7614,04-09-2012,,Medium,Bug,Open,
5933,1473,28-05-2024,,Low,Bug,In Progress,
3066,2545,13-02-2010,31-07-2017,High,Bug,Resolved,65400
9495,4342,19-04-2012,,Medium,Bug,Open,
7858,3181,18-10-2017,06-03-2024,Medium,Account Issue,Resolved,55944
5916,8405,30-01-2015,,Medium,Account Issue,Open,
6302,802,07-01-2014,01-07-2021,Critical,Feature Request,Closed,65568
3505,767,04-10-2010,,High,Account Issue,Open,
7003,4019,12-03-2017,26-01-2020,High,Bug,Closed,25200
252,261,28-05-2021,,Medium,Question,Open,
8889,3208,27-04-2025,,High,Account Issue,Open,
863,3633,25-09-2020,17-10-2023,Critical,Account Issue,Resolved,26808
3868,3080,12-06-2015,21-11-2015,Low,Account Issue,Resolved,3888
251,1636,07-01-2016,,High,Feature Request,Open,
5330,2058,05-09-2015,,High,Bug,In Progress,
4898,3803,15-07-2018,11-11-2024,High,Bug,Closed,55464
1847,7517,06-04-2010,,Critical,Question,Open,
4741,7975,13-05-2025,18-10-2025,Critical,Bug,Resolved,3792
3372,8876,22-05-2020,,Medium,Feature Request,In Progress,
7624,7706,14-01-2017,15-06-2024,High,Question,Resolved,65016
4461,5330,22-03-2025,22-08-2025,Low,Bug,Closed,3672
7010,5111,14-11-2011,09-01-2013,Medium,Bug,Resolved,10128
6316,8236,07-04-2016,10-04-2025,Low,Question,Closed,78960
7764,9891,01-05-2024,28-02-2025,High,Bug,Resolved,7272
2202,2094,05-12-2006,,Medium,Feature Request,In Progress,
380,4447,27-01-2013,08-02-2023,Critical,Feature Request,Resolved,87936
7328,2580,27-02-2022,08-06-2023,Low,Bug,Resolved,11184
1760,7114,02-09-2008,,Low,Question,In Progress,
7363,2466,24-04-2022,17-05-2024,Low,Bug,Resolved,18096
2848,2584,05-02-2020,27-07-2025,Low,Account Issue,Resolved,47976
6931,5163,25-07-2020,,Medium,Feature Request,In Progress,
7085,1431,08-09-2024,,High,Feature Request,In Progress,
1986,6894,31-03-2015,27-04-2015,Low,Account Issue,Resolved,648
7749,2733,07-06-2021,,Critical,Feature Request,Open,
6150,1072,05-11-2021,,Low,Feature Request,In Progress,
3261,3073,18-07-2022,10-11-2022,High,Feature Request,Closed,2760
2470,9522,11-06-2018,29-09-2025,Low,Bug,Resolved,64008
7988,6452,29-03-2006,,Medium,Question,Open,
5362,1865,16-12-2019,,Critical,Question,Open,
6410,1553,04-04-2012,,Low,Bug,Open,
2870,2434,02-08-2021,,Low,Feature Request,Open,
8920,6284,17-05-2019,,Critical,Question,In Progress,
2446,5639,09-07-2012,,Medium,Feature Request,Open,
5306,4876,25-10-2021,,High,Question,Open,
6210,8459,19-04-2009,14-10-2023,High,Question,Resolved,126984
1874,1413,02-07-2015,,Low,Bug,In Progress,
330,6488,19-11-2025,21-12-2025,Medium,Account Issue,Closed,768
1367,9561,07-06-2006,,Medium,Question,In Progress,
777,9325,09-01-2020,,Medium,Bug,Open,
6824,8232,18-05-2011,02-11-2022,High,Bug,Closed,100464
5029,9468,05-07-2013,09-03-2023,Low,Question,Closed,84816
8610,2623,09-08-2015,07-08-2024,High,Question,Closed,78864
778,3531,20-04-2016,30-08-2022,Critical,Feature Request,Resolved,55752
9731,2631,04-03-2025,06-09-2025,Medium,Bug,Resolved,4464
9021,7833,31-10-2013,,Critical,Bug,Open,
8080,9241,22-02-2006,,Low,Feature Request,In Progress,
2661,8292,22-02-2007,,High,Bug,In Progress,
6437,7811,27-07-2011,,Medium,Question,Open,
518,941,19-03-2015,28-02-2022,High,Bug,Closed,60912
5837,608,17-09-2014,,Medium,Question,In Progress,
6083,1717,22-03-2015,,High,Account Issue,In Progress,
6339,9954,16-03-2011,25-08-2025,Low,Account Issue,Closed,126624
8080,9643,16-04-2024,,Critical,Feature Request,In Progress,
4798,2707,13-09-2006,,Medium,Account Issue,Open,
8531,8838,27-02-2021,,Medium,Bug,In Progress,
853,9279,24-10-2009,,Critical,Bug,In Progress,
3916,4324,08-12-2013,29-10-2024,Low,Bug,Closed,95472
3721,6608,10-11-2024,,Low,Bug,In Progress,
1791,6085,09-07-2017,29-03-2020,High,Bug,Closed,23856
6607,1024,05-04-2006,06-10-2015,Medium,Account Issue,Closed,83304
4861,2380,24-08-2011,12-08-2017,Medium,Bug,Closed,52320
45,7431,24-06-2013,29-04-2024,Critical,Account Issue,Resolved,95088
8549,9650,30-08-2021,11-10-2025,Medium,Account Issue,Closed,36072
6344,9486,04-03-2006,25-06-2010,High,Feature Request,Resolved,37776
7528,6731,26-04-2015,14-07-2022,Medium,Question,Closed,63264
7830,8561,14-07-2015,20-10-2020,Critical,Question,Resolved,46200
7025,3462,29-01-2009,,Low,Question,In Progress,
887,8906,03-02-2010,18-04-2019,High,Account Issue,Closed,80664
5784,3280,03-12-2008,,High,Feature Request,Open,
4053,673,27-10-2021,,Medium,Account Issue,Open,
5277,3949,08-07-2012,14-07-2021,Low,Feature Request,Resolved,79032
9983,437,31-05-2025,,High,Bug,Open,
8133,1319,19-01-2014,13-07-2019,High,Bug,Resolved,48024
34,9799,12-01-2010,23-01-2022,High,Feature Request,Closed,105456
3240,3520,17-11-2016,,Critical,Feature Request,Open,
2671,1133,13-07-2010,,Low,Account Issue,In Progress,
2937,1285,09-09-2015,,Critical,Account Issue,Open,
3440,3835,10-05-2006,,Medium,Bug,In Progress,
8999,7028,03-07-2025,,Low,Question,In Progress,
4657,6547,29-08-2006,,Critical,Feature Request,Open,
3064,4380,29-10-2015,,High,Bug,Open,
2371,683,30-05-2006,,Critical,Bug,Open,
5894,4746,13-07-2024,,Medium,Question,In Progress,
9590,6799,09-09-2014,,Medium,Question,In Progress,
5995,1815,17-12-2024,12-05-2025,Critical,Question,Closed,3504
7391,3616,22-06-2019,,Critical,Account Issue,In Progress,
7992,4887,06-05-2006,,High,Account Issue,In Progress,
2326,6240,03-04-2008,,Critical,Feature Request,In Progress,
4111,247,07-10-2012,27-06-2022,Low,Question,Resolved,85200
5438,2712,13-12-2016,,Low,Question,Open,
6645,6729,09-01-2013,14-05-2021,High,Bug,Resolved,73128
3503,1072,15-08-2021,,Low,Account Issue,In Progress,
8360,9538,14-09-2013,,Medium,Feature Request,In Progress,
7450,7643,03-11-2020,,High,Feature Request,In Progress,
5930,6413,28-07-2019,,Critical,Account Issue,Open,
9840,3408,02-10-2013,,Critical,Feature Request,Open,
8926,2978,25-04-2015,14-11-2016,Critical,Account Issue,Resolved,13656
7117,121,02-04-2011,,Low,Question,Open,
1506,3450,04-11-2015,,Critical,Question,Open,
4444,566,01-12-2018,06-08-2021,Medium,Question,Closed,23496
8783,8546,24-02-2015,04-04-2018,Low,Bug,Resolved,27240
1539,5164,24-12-2020,28-04-2022,High,Question,Resolved,11760
3970,6813,02-03-2019,,Medium,Question,In Progress,
6420,5979,06-12-2025,07-01-2026,High,Feature Request,Closed,768
2302,2670,29-10-2025,28-12-2025,Critical,Question,Closed,1440
4607,146,27-08-2014,08-04-2025,Low,Bug,Closed,93048
1306,7078,22-06-2011,,Low,Account Issue,Open,
8998,737,22-09-2008,02-07-2013,Medium,Question,Closed,41856
593,4171,08-07-2019,,Critical,Question,In Progress,
5205,5666,05-02-2022,,Medium,Question,In Progress,
2905,1072,06-03-2021,,Low,Question,In Progress,
3064,588,27-07-2024,06-02-2026,High,Account Issue,Closed,13416
9206,6018,08-05-2016,,Medium,Question,Open,
4100,2021,21-12-2021,08-04-2023,High,Question,Closed,11352
3320,2960,08-12-2008,,Low,Account Issue,Open,
2734,2674,09-01-2007,11-12-2015,Critical,Question,Resolved,78192
7781,692,23-08-2017,25-08-2024,Low,Bug,Resolved,61416
281,1104,31-03-2015,29-09-2017,Critical,Account Issue,Closed,21912
7977,122,17-01-2026,25-01-2026,High,Bug,Resolved,192
9586,3943,21-05-2014,,Low,Feature Request,In Progress,
3269,9837,14-12-2023,28-02-2024,Medium,Account Issue,Closed,1824
5145,3805,29-12-2006,,Low,Question,Open,
6837,7724,11-08-2018,19-02-2021,High,Account Issue,Closed,22152
4942,4978,28-11-2022,25-08-2024,High,Account Issue,Resolved,15264
4906,6641,06-06-2019,28-01-2022,Medium,Feature Request,Closed,23208
8416,9678,09-08-2011,,Low,Account Issue,Open,
2446,6973,17-09-2020,29-11-2025,Medium,Account Issue,Closed,45576
8424,9279,05-04-2006,09-06-2021,Medium,Bug,Closed,133056
5862,555,21-02-2011,27-04-2015,Critical,Feature Request,Closed,36624
802,9678,02-07-2025,06-09-2025,Low,Account Issue,Closed,1584
1737,403,30-12-2017,,Low,Account Issue,Open,
645,8215,15-10-2015,,Low,Bug,In Progress,
2100,8797,09-08-2014,,Critical,Feature Request,In Progress,
9192,5593,06-05-2025,12-07-2025,Critical,Question,Closed,1608
5542,8402,13-02-2020,29-08-2023,Critical,Feature Request,Closed,31032
9774,4726,15-09-2007,28-11-2007,High,Question,Closed,1776
6699,9148,18-12-2012,15-01-2014,Critical,Question,Closed,9432
3289,4005,03-08-2023,,Critical,Account Issue,In Progress,
2598,8851,22-12-2019,21-04-2025,Medium,Bug,Closed,46728
1915,4133,15-03-2016,,Critical,Question,In Progress,
4174,8329,05-01-2011,12-12-2023,High,Account Issue,Resolved,113376
9021,8868,16-01-2020,,Critical,Account Issue,In Progress,
7683,5665,08-11-2025,,Medium,Feature Request,In Progress,
3409,835,24-08-2009,,High,Account Issue,Open,
622,2740,14-01-2023,08-04-2024,Critical,Feature Request,Resolved,10800
5030,4799,19-09-2016,,High,Question,Open,
3835,2219,14-07-2020,08-05-2025,Medium,Feature Request,Resolved,42216
5080,9372,19-07-2010,25-05-2023,Medium,Bug,Resolved,112632
4368,4915,23-11-2014,,Low,Question,Open,
8118,5682,29-06-2010,,Low,Feature Request,In Progress,
8413,7479,14-01-2020,31-05-2020,High,Account Issue,Closed,3312
4422,775,12-03-2020,,High,Feature Request,Open,
3500,80,22-06-2020,29-05-2023,High,Feature Request,Resolved,25704
5962,7087,13-10-2019,,Low,Feature Request,Open,
807,1387,01-09-2022,,Critical,Account Issue,Open,
8104,7078,15-09-2020,,Medium,Question,In Progress,
2816,7636,16-04-2021,13-05-2022,High,Question,Resolved,9408
7251,1688,12-09-2008,,High,Question,Open,
8143,6352,05-09-2018,,Critical,Question,Open,
5027,2779,01-03-2020,,Critical,Bug,In Progress,
4744,6782,09-07-2023,01-08-2023,High,Account Issue,Resolved,552
8947,7593,14-09-2016,,Critical,Feature Request,Open,
2517,4329,31-10-2018,06-12-2022,High,Feature Request,Closed,35928
1688,7102,08-06-2014,,Critical,Feature Request,Open,
4739,6242,25-02-2025,09-03-2025,Low,Bug,Resolved,288
7744,6793,14-06-2007,,High,Question,Open,
1705,1677,07-09-2012,,Critical,Feature Request,Open,
4755,9051,05-02-2010,09-12-2024,High,Feature Request,Closed,130104
2300,4770,26-05-2015,,Critical,Feature Request,In Progress,
7853,5799,14-01-2018,18-04-2022,Critical,Feature Request,Closed,37320
417,110,15-02-2011,,High,Bug,Open,
1332,2178,03-01-2024,14-10-2025,Low,Bug,Resolved,15600
7966,8775,03-03-2021,,Critical,Question,In Progress,
9519,2972,02-02-2007,18-06-2011,High,Account Issue,Closed,38328
9626,6606,21-07-2025,,Low,Question,Open,
2712,3092,25-09-2012,,Medium,Account Issue,Open,
9064,9620,15-01-2020,15-07-2022,Medium,Account Issue,Resolved,21888
7434,3080,19-02-2022,,Low,Question,In Progress,
297,9316,25-03-2010,,Low,Account Issue,Open,
9846,907,08-08-2014,,Low,Account Issue,In Progress,
2700,7503,02-11-2020,28-05-2025,Low,Bug,Closed,40032
6968,2187,01-04-2014,03-08-2025,High,Feature Request,Closed,99408
4339,2576,09-04-2007,08-03-2016,Critical,Account Issue,Resolved,78144
7930,1638,24-03-2021,,Low,Bug,In Progress,
9153,3639,11-09-2007,10-05-2018,Low,Feature Request,Closed,93456
9327,9229,17-03-2014,06-10-2017,Critical,Bug,Closed,31176
645,7223,21-06-2025,08-10-2025,Critical,Question,Resolved,2616
8159,7112,09-09-2020,01-04-2025,Low,Account Issue,Closed,39960
8084,7070,27-06-2021,,High,Feature Request,In Progress,
9742,7161,24-09-2017,21-08-2021,Medium,Question,Closed,34248
6388,2979,24-06-2019,26-04-2025,Critical,Bug,Closed,51192
172,7588,10-03-2018,,High,Feature Request,Open,
6844,8449,05-09-2013,08-11-2025,High,Question,Resolved,106728
5802,5082,31-07-2012,06-11-2019,Critical,Account Issue,Resolved,63696
6591,233,24-07-2009,,Critical,Feature Request,In Progress,
8834,2802,05-04-2022,28-07-2025,High,Account Issue,Closed,29040
1011,9540,28-01-2010,07-10-2016,High,Bug,Closed,58656
9090,7666,11-05-2007,,Low,Question,In Progress,
9914,5746,10-05-2010,,High,Bug,In Progress,
5498,2019,10-06-2009,,High,Feature Request,Open,
7863,9534,28-02-2017,23-04-2023,Low,Question,Closed,53880
6851,3223,14-01-2011,24-12-2025,Low,Bug,Closed,130992
586,1154,31-01-2020,,High,Question,In Progress,
3569,4476,09-11-2009,14-06-2013,High,Bug,Resolved,31512
1858,4062,07-11-2011,17-05-2023,Low,Bug,Resolved,101016
1119,9173,27-03-2011,,High,Question,In Progress,
9231,7905,19-09-2016,11-10-2018,Low,Feature Request,Resolved,18048
8397,3215,14-12-2013,,High,Bug,Open,
4222,7803,18-03-2016,13-05-2023,Critical,Bug,Resolved,62688
2346,3252,18-04-2014,,Medium,Bug,Open,
9397,2722,27-01-2022,15-06-2023,Low,Feature Request,Closed,12096
7936,5593,14-12-2010,08-06-2017,Low,Question,Resolved,56832
635,8688,23-11-2020,,Critical,Account Issue,In Progress,
7542,2737,06-01-2015,,Medium,Feature Request,In Progress,
133,1307,01-05-2015,,Low,Feature Request,Open,
1293,3926,30-12-2010,10-11-2019,Medium,Bug,Resolved,77688
3789,4979,19-03-2022,,Critical,Question,Open,
8535,8335,21-08-2019,,Medium,Question,Open,
9553,4545,18-03-2014,,Medium,Feature Request,In Progress,
5994,5435,14-01-2007,13-06-2024,Critical,Question,Closed,152640
8929,8776,20-01-2018,05-03-2020,High,Bug,Closed,18600
477,7998,26-08-2016,13-04-2021,Low,Account Issue,Closed,40584
1144,2951,05-04-2018,14-12-2020,High,Question,Closed,23616
618,2382,23-04-2009,10-11-2017,Low,Account Issue,Resolved,74952
9429,5457,15-06-2010,07-05-2013,Critical,Feature Request,Closed,25368
6670,9546,26-08-2024,,Critical,Question,In Progress,
3748,6204,11-08-2011,05-12-2018,Critical,Bug,Closed,64152
4301,4167,16-01-2023,,Medium,Bug,In Progress,
2253,533,02-05-2017,17-05-2020,Critical,Question,Closed,26664
8185,3610,27-05-2024,,Medium,Question,In Progress,
415,2191,04-02-2013,10-12-2022,Medium,Feature Request,Closed,86304
1378,672,29-04-2023,06-12-2025,High,Bug,Resolved,22848
4643,9016,14-11-2006,,High,Account Issue,In Progress,
9371,3776,26-08-2018,15-12-2018,Critical,Question,Closed,2664
6304,527,22-05-2014,,Medium,Question,Open,
7910,6971,27-07-2010,,Critical,Account Issue,Open,
8744,6601,17-06-2014,,Low,Account Issue,Open,
4283,7410,27-11-2013,22-12-2018,Critical,Bug,Closed,44424
2455,3962,09-10-2017,,Critical,Question,In Progress,
2708,4112,07-08-2022,25-06-2023,Critical,Question,Resolved,7728
8696,6340,26-10-2022,28-01-2026,High,Bug,Closed,28560
6932,371,11-06-2009,,Low,Account Issue,In Progress,
61,5107,20-02-2018,19-06-2020,Medium,Feature Request,Closed,20400
6005,7190,16-10-2007,,High,Account Issue,Open,
9388,5118,13-04-2006,31-12-2014,Low,Question,Closed,76416
59,5190,11-04-2010,10-08-2019,Critical,Account Issue,Closed,81792
6450,416,25-04-2012,28-01-2025,Low,Question,Closed,111864
7569,8402,22-12-2015,,Critical,Account Issue,Open,
558,2827,23-03-2007,13-10-2010,Medium,Bug,Closed,31200
5286,9940,24-12-2008,06-04-2022,Medium,Feature Request,Resolved,116424
975,6096,22-07-2006,,Low,Account Issue,In Progress,
5422,3388,17-01-2012,16-05-2023,High,Feature Request,Resolved,99288
7029,5609,03-03-2025,30-09-2025,Medium,Question,Closed,5064
6940,7759,28-02-2020,,Medium,Question,Open,
7987,1370,17-10-2009,,Critical,Bug,In Progress,
6978,2874,28-01-2025,,High,Bug,Open,
2672,1600,28-04-2009,30-10-2023,Medium,Bug,Resolved,127152
2102,332,22-08-2014,09-01-2023,High,Account Issue,Closed,73488
1382,471,24-01-2021,,High,Account Issue,Open,
9729,9497,10-06-2019,02-07-2023,Low,Question,Closed,35592
2252,1928,01-01-2018,,Medium,Feature Request,In Progress,
8992,9596,18-02-2015,16-12-2023,Medium,Account Issue,Resolved,77352
8871,8235,07-11-2014,,Low,Feature Request,In Progress,
3785,2541,15-07-2006,,Low,Bug,Open,
2905,1422,05-05-2017,,Low,Bug,In Progress,
473,4558,18-09-2017,,High,Bug,Open,
7996,7425,14-07-2017,12-10-2021,High,Bug,Closed,37224
1860,9850,28-02-2020,02-10-2024,Critical,Account Issue,Closed,40272
1365,9949,13-02-2008,,Critical,Bug,Open,
4980,1428,29-04-2021,26-09-2025,Low,Feature Request,Closed,38664
5246,7725,02-06-2007,,Low,Bug,Open,
3573,6665,20-07-2021,,Low,Bug,In Progress,
4482,2326,09-07-2020,03-08-2022,Critical,Bug,Closed,18120
6431,2174,08-01-2025,10-02-2026,High,Account Issue,Resolved,9552
393,7980,13-12-2024,04-09-2025,Low,Question,Resolved,6360
6194,352,16-03-2020,01-05-2025,Low,Feature Request,Closed,44928
5857,4368,26-11-2011,28-10-2012,Medium,Question,Closed,8088
9816,2503,29-07-2011,,Low,Account Issue,Open,
7373,5616,08-07-2006,20-01-2010,High,Account Issue,Closed,31008
2534,9502,09-06-2018,15-09-2021,Critical,Bug,Resolved,28656
2040,847,13-11-2020,,High,Bug,In Progress,
7368,4043,11-09-2025,,Critical,Bug,In Progress,
3986,353,21-10-2023,12-01-2025,Low,Question,Resolved,10776
7215,6269,16-10-2017,,Medium,Account Issue,Open,
3933,5823,04-04-2016,06-08-2023,Critical,Question,Resolved,64320
7861,6826,01-12-2012,26-02-2018,Critical,Feature Request,Closed,45912
850,6534,13-07-2025,,Low,Feature Request,Open,
1779,8699,27-12-2022,14-10-2024,Critical,Question,Closed,15768
8822,3340,13-03-2020,29-05-2023,Low,Bug,Resolved,28128
4446,2267,01-10-2012,14-01-2023,Critical,Account Issue,Resolved,90168
2857,7874,03-09-2018,,Critical,Bug,Open,
7152,2691,26-03-2016,,Medium,Bug,Open,
9584,6065,27-02-2022,,Medium,Bug,In Progress,
7203,5500,05-12-2007,,Critical,Bug,In Progress,
868,5322,26-07-2021,,Critical,Question,Open,
9807,3144,24-12-2023,04-10-2025,Medium,Question,Closed,15600
9143,8472,05-04-2015,,Low,Question,In Progress,
8917,2094,04-06-2010,,High,Bug,In Progress,
531,9096,18-03-2021,07-05-2023,Low,Account Issue,Resolved,18720
2717,7176,25-04-2017,,Critical,Bug,Open,
9274,7137,28-12-2020,08-04-2025,Medium,Feature Request,Closed,37488
8388,5213,23-06-2008,,Critical,Question,In Progress,
1269,9724,15-09-2010,,High,Feature Request,Open,
2529,1671,04-12-2006,,Critical,Bug,Open,
2662,3910,17-05-2014,26-04-2022,Critical,Bug,Closed,69624
9758,4795,06-06-2007,,High,Account Issue,In Progress,
9921,1433,20-08-2018,,Medium,Account Issue,In Progress,
9700,5577,13-11-2017,,Medium,Feature Request,In Progress,
9702,3479,19-06-2019,,Medium,Question,Open,
8468,6328,16-04-2007,27-12-2015,Medium,Account Issue,Closed,76248
9337,3878,10-02-2023,11-04-2024,High,Question,Closed,10224
3547,9380,28-07-2019,,Medium,Account Issue,Open,
2752,8594,04-07-2013,,Low,Question,Open,
2351,7470,21-08-2010,10-07-2021,Critical,Bug,Closed,95424
4592,9299,13-01-2024,,Medium,Question,Open,
7773,1285,11-10-2022,,Low,Feature Request,In Progress,
